Selected,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
0,7602864005,REAL ESTATE CONCEPTS INC,SANTA BARBARA,CA,93101,CAPITAL ONE NATL ASSOC,VA,531210,16264,2004,84,2,1,0,2,1,1,0,N,,16375,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,18895,0
0,7604654005,MARIN 1 REAL ESTATE & INV SVCS,SAN RAFAEL,CA,94901,WELLS FARGO BANK NATL ASSOC,SD,531210,16265,2004,22,10,1,5,15,1,1,Y,N,18312,16314,226268,0,CHGOFF,67231,70000,35000,0,0,0.5,0,660,16974,1
0,7608964001,DAISY'S PARTY LINENS,CHULA VISTA,CA,91910,BANK OF AMERICA NATL ASSOC,NC,532299,16266,2004,84,1,1,0,1,1,1,Y,N,,16314,10000,0,P I F,0,10000,5000,0,0,0.5,0,2520,18834,0
1,7611764001,T ALAN ENTERPRISES INC,MISSION VIEJO,CA,92692,WELLS FARGO BANK NATL ASSOC,SD,531390,16267,2004,16,1,1,0,1,1,1,Y,N,16924,16314,20186,0,CHGOFF,19834,20000,10000,0,0,0.5,0,480,16794,1
0,7611994000,"HYDER & COMPANY, A CALIFORNIA",SAN MARCOS,CA,92069,CDC SMALL BUS. FINAN CORP,CA,531110,16267,2004,240,130,1,25,130,1,1,N,N,,16812,536000,0,P I F,0,536000,536000,0,1,1,0,7200,24012,0
1,7629774002,LIBIANO INVESTMENTS INC,HERMOSA BEACH,CA,90254,CALIFORNIA BANK & TRUST,CA,531390,16273,2004,300,3,1,0,3,1,1,0,N,,16283,429000,0,P I F,0,429000,321750,0,1,0.75,0,9000,25283,0
1,7632954009,J & J AIR,NAPA,CA,94558,BANK OF AMERICA NATL ASSOC,NC,532411,16274,2004,84,7,1,0,7,1,1,Y,N,,16314,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,18834,0
0,7636764008,OLSEN APPRAISAL SERVICE,BAKERSFIELD,CA,93306,CAPITAL ONE NATL ASSOC,VA,531320,16275,2004,29,1,1,0,1,1,1,0,N,18292,16405,50000,0,CHGOFF,26537,50000,25000,0,0,0.5,0,870,17275,1
0,7640844000,US VIDEO & WIRELESS,LA MIRADA,CA,90638,BANK OF AMERICA NATL ASSOC,NC,532230,16278,2004,67,4,1,0,4,1,1,T,N,16887,16314,50000,0,CHGOFF,50000,50000,25000,0,0,0.5,0,2010,18324,1
0,7646774004,CALIFORNIA PROPERTY ACQUISITIO,HAWTHORNE,CA,90250,WILSHIRE BANK,CA,531390,16280,2004,12,4,1,0,4,1,1,Y,N,,16314,65000,0,P I F,0,65000,32500,0,0,0.5,0,360,16674,0
1,7652004003,VIDEO FLICKS,RIVERSIDE,CA,92508,WILSHIRE BANK,CA,532230,16281,2004,60,3,1,0,3,1,1,Y,N,,16314,70000,0,P I F,0,70000,35000,0,0,0.5,0,1800,18114,0
1,7658344001,KEITH HARRIER PRODUCTION SERVI,LOS ANGELES,CA,90038,NATIONAL BANK OF CALIFORNIA,CA,532420,16282,2004,84,2,1,3,5,1,2,0,N,,16314,206557,0,P I F,0,250000,187500,0,0,0.75,0,2520,18834,0
1,7660724007,TRINITY RIVER REALTY/REALTY WO,WEAVERVILLE,CA,96093,NORTH VALLEY BANK,CA,531210,16285,2004,300,6,1,0,0,1,2,0,N,,16344,130000,0,P I F,0,130000,110500,0,1,0.85,0,9000,25344,0
1,7661604008,"WESTPOINT REALTORS, INC.",SANTA ANA,CA,92705,SOUTHLAND ECONOMIC DEVEL CORP,CA,531311,16285,2004,240,30,1,10,0,1,1,N,N,,16448,536000,0,P I F,0,536000,536000,0,1,1,0,7200,23648,0
0,7662174001,KEITH HARRIER PRODUCTION SERVI,LOS ANGELES,CA,90038,NATIONAL BANK OF CALIFORNIA,CA,532420,16285,2004,77,2,1,3,5,1,2,Y,N,,16526,145225,0,P I F,0,100000,50000,0,0,0.5,0,2310,18836,0
0,7662504004,SAN JOSE CHOCOLATE FOUNTAINS,SAN JOSE,CA,95127,INNOVATIVE BANK,CA,532210,16285,2004,84,1,1,3,1,1,1,0,N,,16314,5000,0,P I F,0,5000,2500,0,0,0.5,0,2520,18834,0
0,7663014001,JUBILEE JUMPS,WINDSOR,CA,95492,WELLS FARGO BANK NATL ASSOC,SD,532299,16286,2004,60,2,1,1,1,1,1,0,N,,16436,37333,0,P I F,0,40000,20000,0,0,0.5,0,1800,18236,0
0,7674324006,ST REAL ESTATE & FINANCIAL SVC,SUNNYVALE,CA,94086,EAST WEST BANK,CA,531210,16289,2004,300,5,1,0,5,1,1,0,N,,16314,621000,0,P I F,0,621000,465750,0,1,0.75,0,9000,25314,0
0,7676064004,UNITED KLIMENKO REALTY,WHITTIER,CA,90601,"WACHOVIA SBA LENDING, INC.",CA,531120,16289,2004,192,6,1,0,6,1,1,0,N,,16375,155000,0,P I F,0,195000,146250,0,0,0.75,0,5760,22135,0
1,7688034003,THE KOHLER GROUP INC,SAN DIEGO,CA,92130,CALIFORNIA BANK & TRUST,CA,531210,16294,2004,84,5,1,1,5,1,1,Y,N,,16344,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,18864,0
1,7688573005,PLAZA VIDEO 2,PORTERVILLE,CA,93257,BANK OF THE SIERRA,CA,532230,12710,1995,84,4,1,0,0,1,0,N,Y,,12814,45000,0,P I F,0,45000,40500,0,0,0.9,0,2520,15334,0
0,7688603001,GANTON COMPUTER RENTALS,SANTA ANA,CA,81301,WELLS FARGO BANK NATL ASSOC,SD,532420,12710,1995,300,22,1,0,0,1,0,N,N,,12814,273000,0,P I F,0,273000,191100,0,1,0.7,0,9000,21814,0
0,7693064006,THE CAMERA HOUSE INC,ENCINO,CA,91436,BANK OF AMERICA NATL ASSOC,NC,532490,16296,2004,85,25,1,0,25,1,1,0,N,,16344,1340000,0,P I F,0,1340000,1005000,0,0,0.75,0,2550,18894,0
1,7693173008,ADVANCED TEST EQUIPMENT CORP,SAN DIEGO,CA,92121,WELLS FARGO BANK NATL ASSOC,SD,532420,12711,1995,300,8,1,0,0,1,0,N,N,,12814,994600,0,P I F,0,1000000,700000,0,1,0.7,0,9000,21814,0
1,7697064003,SHARMA,BERKELEY,CA,94710,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16296,2004,300,20,1,19,1,1,1,0,N,,16375,1899500,0,P I F,0,1899500,1424625,0,1,0.75,0,9000,25375,0
1,7699594002,INFUSION COMPLETE,SAN CLEMENTE,CA,92673,CALIFORNIA BANK & TRUST,CA,532210,16299,2004,84,2,1,5,7,1,1,Y,N,,16314,164502,0,P I F,0,98000,49000,0,0,0.5,0,2520,18834,0
1,7705564001,TIG ENTERPRISES LLC,CITY OF INDUSTRY (INDUSTRY),CA,91745,"CITIBANK, N.A.",SD,531311,16300,2004,84,2,1,0,2,1,1,Y,N,,16526,45000,0,P I F,0,40000,20000,0,0,0.5,0,2520,19046,0
1,7707774009,"OANDASON REALTY, INC.",SANTA ROSA,CA,95403,MORTGAGE CAP. DEVEL CORP,CA,531210,16301,2004,240,12,1,6,0,1,1,0,N,,16357,308000,0,P I F,0,310000,310000,0,1,1,0,7200,23557,0
1,7725144001,BC FINANCIAL GROUP,NEWPORT BEACH,CA,92663,CAPITAL ONE NATL ASSOC,VA,531210,16307,2004,33,12,1,2,12,1,1,0,N,17997,16495,50000,0,CHGOFF,28120,50000,25000,0,0,0.5,0,990,17485,1
1,7740954006,VIDEO MAX,SYLMAR,CA,91342,WILSHIRE BANK,CA,532230,16310,2004,60,2,1,0,2,1,1,Y,N,,16344,50000,0,P I F,0,50000,25000,0,0,0.5,0,1800,18144,0
0,7741014008,ALLANTE FINANCIAL SERVICES,CAMERON PARK,CA,95682,CALIFORNIA BANK & TRUST,CA,531210,16310,2004,41,6,1,2,6,1,2,Y,N,18371,16344,63000,0,CHGOFF,60786,63000,31500,0,0,0.5,1,1230,17574,1
1,7752104006,NORTH BAY COMMERCIAL REAL ESTA,SANTA ROSA,CA,95404,UMPQUA BANK,OR,531210,16315,2004,300,17,1,0,17,1,1,0,N,,16344,1340000,0,P I F,0,1340000,1005000,0,1,0.75,0,9000,25344,0
0,7754444007,MERCURY FITNESS INCORPORATED,SAN FRANCISCO,CA,94115,CALIFORNIA BANK & TRUST,CA,532220,16315,2004,84,1,1,0,1,1,1,Y,N,,16344,15000,0,P I F,0,15000,7500,0,0,0.5,0,2520,18864,0
1,7762184001,50/50 ENTERTAINMENT INC,LOS ANGELES,CA,90022,U.S. BANK NATIONAL ASSOCIATION,OH,532230,16317,2004,300,16,1,4,12,1,1,0,N,,16375,675000,0,P I F,0,675000,506250,0,1,0.75,0,9000,25375,0
1,7762754006,TRIAD REALTORS,TWENTYNINE PALMS,CA,92277,U.S. BK NATL ASSOCIATION DBA P,CA,531210,16317,2004,300,11,1,0,0,1,1,N,N,,16405,294000,0,P I F,0,294000,220500,0,1,0.75,0,9000,25405,0
0,7762793000,MEGA VIDEO,CITRUS HEIGHTS,CA,95621,AMERICAN RIVER BANK,CA,532230,12729,1995,300,8,1,0,0,1,0,N,N,,12814,401000,0,P I F,0,401000,300750,0,1,0.75,0,9000,21814,0
1,7765744009,CRUISER KING,SAN DIEGO,CA,92109,UMPQUA BANK,OR,532292,16317,2004,300,1,1,0,1,1,1,0,N,,16375,302400,0,P I F,0,302400,226800,0,1,0.75,0,9000,25375,0
1,7783944003,REDMOND RESOURCES,SACRAMENTO,CA,95817,GREATER SACRAMENTO CERT. DEVEL,CA,531210,16323,2004,240,3,1,5,0,1,1,0,N,,16567,208000,0,P I F,0,208000,208000,0,1,1,0,7200,23767,0
0,7798324008,LIGHT TECH PRO INC,LOS ANGELES,CA,90036,WELLS FARGO BANK NATL ASSOC,CA,532299,16328,2004,36,1,1,1,2,1,1,Y,N,,16405,21081,0,P I F,0,25000,12500,0,0,0.5,0,1080,17485,0
0,7800774003,AMM DEVELOPMENT CORPORATION,CITRUS HEIGHTS,CA,95610,"CITIBANK, N.A.",SD,531210,16328,2004,84,1,1,0,1,1,1,Y,N,,16467,23611,0,P I F,0,20000,10000,0,0,0.5,0,2520,18987,0
1,7801614003,CHAMPION AUTO SALES,IRVINE,CA,92620,ORANGE COUNTY BUSINESS BANK,CA,532111,16328,2004,300,11,1,0,11,1,1,0,N,,16344,450000,0,P I F,0,450000,225000,0,1,0.5,0,9000,25344,0
1,7806684001,MARTIN ASSOCIATES BROKERAGE,CORONA,CA,92882,CDC SMALL BUS. FINAN CORP,CA,531210,16329,2004,240,4,1,2,0,1,1,0,N,,16665,661000,0,P I F,0,661000,661000,0,1,1,0,7200,23865,0
1,7810194010,SHEPHERD REALTY GROUP,RIVERSIDE,CA,92506,CDC SMALL BUS. FINAN CORP,CA,531210,16330,2004,240,20,1,5,20,1,1,0,N,,17057,665000,0,P I F,0,665000,665000,0,1,1,0,7200,24257,0
1,7811513005,VIDEO SCENE,SAN JOSE,CA,95118,FREMONT BANK,CA,532230,12739,1995,48,3,1,0,0,1,0,N,Y,,12903,45000,0,P I F,0,45000,40500,0,0,0.9,0,1440,14343,0
0,7814974005,"SOLARI ENTERPRISE, INC.",ORANGE,CA,92867,SOUTHLAND ECONOMIC DEVEL CORP,CA,531311,16331,2004,240,8,1,8,0,1,1,N,N,,16420,505000,0,P I F,0,505000,505000,0,1,1,0,7200,23620,0
0,7815224005,SIGNATURE MRI SALES & SERVICES,LOS ANGELES,CA,90066,WELLS FARGO BANK NATL ASSOC,CA,532490,16331,2004,36,1,1,0,1,1,1,Y,N,,16344,60014,0,P I F,0,30000,15000,0,0,0.5,0,1080,17424,0
1,7824123005,PLACER TV INC,SACRAMENTO,CA,95825,WELLS FARGO BANK NATL ASSOC,SD,532230,12743,1995,300,2,1,0,0,1,0,N,0,,12814,500000,0,P I F,0,500000,350000,0,1,0.7,0,9000,21814,0
1,7839684008,NETWORK CRANE & EQUIPMENT CO,MARTINEZ,CA,94553,WELLS FARGO BANK NATL ASSOC,SD,532412,16337,2004,82,1,1,0,1,1,1,Y,N,,16375,58788,0,P I F,0,25000,12500,0,0,0.5,0,2460,18835,0
1,7861954002,SW COMMERCIAL CREDIT INC,LOS ANGELES,CA,90017,BBCN BANK,CA,532490,16343,2004,12,2,1,2,2,1,1,Y,N,,16375,100000,0,P I F,0,100000,50000,0,0,0.5,0,360,16735,0
0,7867274000,COPIER LINE USA,LOS ANGELES,CA,90015,PACIFIC CITY BANK,CA,532420,16349,2005,300,3,1,0,0,1,1,N,N,,16375,675000,0,P I F,0,675000,506250,0,1,0.75,0,9000,25375,0
0,7889943005,VIDEO TYME,VENTURA,CA,93001,"RABOBANK, NATIONAL ASSOCIATION",CA,532230,12761,1995,84,35,1,0,0,1,0,N,N,,12814,100000,0,P I F,0,100000,90000,0,0,0.9,0,2520,15334,0
1,7892454008,HOLLYWOOD HONEYWAGON & PRODUCT,NORTH HOLLYWOOD,CA,91606,COMMUNITY BANK,CA,532120,16348,2005,120,5,1,0,5,1,1,0,N,,16375,200000,0,P I F,0,200000,150000,0,0,0.75,0,3600,19975,0
0,7929464005,"VISION G12,INC.",LONG BEACH,CA,90804,HANMI BANK,CA,532230,16357,2005,60,3,2,0,3,1,1,0,N,,16405,130000,0,P I F,0,130000,65000,1,0,0.5,0,1800,18205,0
0,7951304010,SCOOTCAR RENTALS,SAN FRANCISCO,CA,94133,COMMUNITY W. BANK NATL ASSOC,CA,532292,16362,2005,129,3,1,0,3,1,1,0,N,18360,16467,410000,0,CHGOFF,332877,410000,307500,0,0,0.75,0,3870,20337,1
1,7953944007,AA PRIOR CORP,ONTARIO,CA,91762,CAPITAL ONE NATL ASSOC,VA,532230,16362,2005,84,7,1,2,7,1,1,0,N,,16405,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,18925,0
1,7958734002,NOONIS DEVELOPMENT INC,CARMICHAEL,CA,95608,CAPITAL ONE NATL ASSOC,VA,531390,16363,2005,84,1,1,1,1,1,1,0,N,,16436,35000,0,P I F,0,35000,17500,0,0,0.5,0,2520,18956,0
0,7959854005,SOMMERVILLE INVESTMENT COMPANY,LOS ANGELES,CA,90043,U.S. BANK NATIONAL ASSOCIATION,OH,531311,16363,2005,300,7,1,4,3,1,1,0,N,,16436,403700,0,P I F,0,403700,302775,0,1,0.75,0,9000,25436,0
0,7960284008,CONDOS ETC.,IRVINE,CA,92614,U.S. BK NATL ASSOCIATION DBA P,CA,531210,16363,2005,87,1,2,0,0,1,1,0,Y,17771,16405,100000,0,CHGOFF,89902,100000,85000,1,0,0.85,0,2610,19015,1
1,7963274000,VIDEO ALL STARS,GRANADA HILLS,CA,91344,BBCN BANK,CA,532230,16364,2005,24,3,1,3,3,1,1,Y,N,,16436,100000,0,P I F,0,100000,50000,0,0,0.5,0,720,17156,0
1,7964164004,SAN FERNANDO REALTY INC,SYLMAR,CA,91342,NATIONAL BANK OF CALIFORNIA,CA,531210,16364,2005,300,5,1,5,10,1,1,0,N,,16375,640000,0,P I F,0,640000,480000,0,1,0.75,0,9000,25375,0
1,7965304000,EXECUTIVE OFFICE CENTERS,LA PALMA,CA,90623,WELLS FARGO BANK NATL ASSOC,SD,531120,16364,2005,38,2,1,1,3,1,1,Y,N,18438,16436,99340,0,CHGOFF,39799,40000,20000,0,0,0.5,1,1140,17576,1
1,7984583002,STEVEN OH AJAX RENT A CAR,LOS ANGELES,CA,90006,HANMI BANK,CA,532111,12796,1995,60,6,1,0,0,1,0,N,Y,,12814,100000,0,P I F,0,100000,90000,0,0,0.9,0,1800,14614,0
0,7995924010,BANANA VIDEO/HOLLYWOOD YOGURT,LA MESA,CA,91942,CALIFORNIA BANK & TRUST,CA,532230,16370,2005,120,2,2,12,2,1,1,0,N,,16405,131000,0,P I F,0,131000,111350,1,0,0.85,0,3600,20005,0
1,7996184004,BLOSSOM VALLEY AVIATION LLC,EL CAJON,CA,92021,WELLS FARGO BANK NATL ASSOC,CA,532411,16370,2005,36,1,1,0,1,1,1,Y,N,,16405,45300,0,P I F,0,45000,22500,0,0,0.5,0,1080,17485,0
0,8053424003,SHIRLEY S. LEE,LATHROP,CA,95330,"RABOBANK, NATIONAL ASSOCIATION",CA,531210,16379,2005,270,6,2,0,0,1,2,N,N,,16495,299200,0,P I F,0,336000,252000,1,1,0.75,0,8100,24595,0
0,8053804010,ACHESON REAL ESTATE & APPRAISA,ORANGE,CA,92868,SOUTHLAND ECONOMIC DEVEL CORP,CA,531110,16379,2005,240,5,1,4,5,1,1,0,N,,16483,186000,0,P I F,0,186000,186000,0,1,1,0,7200,23683,0
0,8077684005,GLASTONBURY IN,SAND CITY,CA,93955,WELLS FARGO BANK NATL ASSOC,SD,532490,16384,2005,60,2,1,2,4,1,2,0,N,,16405,60000,0,P I F,0,60000,30000,0,0,0.5,0,1800,18205,0
0,8088034004,SOUTHERN PACIFIC REALTY & FINA,TEMPLE CITY (RUDELL),CA,91780,EAST WEST BANK,CA,531210,16385,2005,300,8,1,4,8,1,1,0,N,,16405,652000,0,P I F,0,652000,489000,0,1,0.75,0,9000,25405,0
0,8132923002,"MOVIE MOVERS,ET AL",VAN NUYS,CA,91405,"CITIBANK, N.A.",CA,532120,12843,1995,120,25,1,0,0,1,0,,N,,12903,700000,0,P I F,0,700000,595000,0,0,0.85,0,3600,16503,0
1,8166514002,ACTION ENTERPRISES,CAMERON PARK,CA,95682,UMPQUA BANK,OR,532490,16398,2005,84,1,1,0,1,1,2,0,N,,16436,175000,0,P I F,0,175000,131250,0,0,0.75,0,2520,18956,0
1,8167114002,OAKVILLE CAPITAL OAKVILLE PROP,MORGAN HILL (MORGANHILL),CA,95037,"CITIBANK, N.A.",CA,531210,16398,2005,84,1,1,0,1,1,1,Y,N,,16467,25000,0,P I F,0,25000,12500,0,0,0.5,0,2520,18987,0
0,8168453005,"HALE VIDEO ENTERPRISES, INC.",ANDERSON,CA,96007,REDDING BANK OF COMMERCE,CA,532230,12855,1995,300,9,1,0,0,1,0,,N,,13087,495000,0,P I F,0,495000,371250,0,1,0.75,0,9000,22087,0
0,8185294003,"Realty Roundup, Inc.",ELK GROVE,CA,95624,GREATER SACRAMENTO CERT. DEVEL,CA,531311,16401,2005,240,10,1,5,0,1,1,0,N,,16847,239000,0,P I F,0,239000,239000,0,1,1,0,7200,24047,0
0,8223394000,BILL FERRELL CO,VAN NUYS,CA,91411,WELLS FARGO BANK NATL ASSOC,CA,532490,16408,2005,60,9,1,1,1,1,1,0,N,,16467,100000,0,P I F,0,100000,50000,0,0,0.5,0,1800,18267,0
0,8225414008,PROFESSIONAL REAL ESTATE SERVI,NEWPORT BEACH,CA,92666,LOS ANGELES CNTY SMALL BUS. DE,CA,531210,16408,2005,240,12,1,8,0,1,1,0,N,,17456,1300000,0,P I F,0,1300000,1300000,0,1,1,0,7200,24656,0
1,8236924003,ANB PROPERTY CORP.,SARATOGA,CA,95070,MORTGAGE CAP. DEVEL CORP,CA,531210,16411,2005,240,1,1,2,0,1,1,0,N,,16511,169000,0,P I F,0,169000,169000,0,1,1,0,7200,23711,0
0,8243953003,FIRST RUN VIDEO,REDDING,CA,96001,ECONOMIC DEVEL CORP - SHASTA C,CA,532230,12880,1995,240,70,1,9,14,1,0,N,N,,13284,456000,0,P I F,0,456000,456000,0,1,1,0,7200,20484,0
0,8284514003,345 VIDEO,LOS ANGELES,CA,90061,BBCN BANK,CA,532230,16418,2005,84,1,1,1,1,1,1,0,N,,16436,5000,0,P I F,0,5000,4250,0,0,0.85,0,2520,18956,0
0,8294133004,SHOWCASE RENTAL CARS,NEWPORT BEACH,CA,92663,BBCN BANK,CA,532112,12899,1995,84,5,1,0,0,1,0,N,Y,,12995,100000,0,P I F,0,100000,90000,0,0,0.9,0,2520,15515,0
1,8300034002,RA SNYDER PROPERTIES INC,SAN DIEGO,CA,92108,CDC SMALL BUS. FINAN CORP,CA,531311,16420,2005,240,195,1,20,0,1,1,0,N,,16511,412000,0,P I F,0,412000,412000,0,1,1,0,7200,23711,0
0,8325214004,CONQUESTEAM CORPORATION,ANAHEIM,CA,92804,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16425,2005,300,3,1,0,3,1,1,0,N,,16436,549000,0,P I F,0,549000,411750,0,1,0.75,0,9000,25436,0
1,8350884008,SAM'S VIDEO,GARDEN GROVE,CA,92844,BBCN BANK,CA,532230,16428,2005,59,2,1,2,2,1,1,Y,N,,16495,50000,0,P I F,0,50000,25000,0,0,0.5,0,1770,18265,0
1,8353253006,TURN-KEY PROPERTY MANAGEMENT,PASO ROBLES,CA,93446,"RABOBANK, NATIONAL ASSOCIATION",CA,531110,12922,1995,84,1,1,0,0,1,0,N,Y,,12995,63000,0,P I F,0,63000,56700,0,0,0.9,0,2520,15515,0
1,8356894001,PREMIER REALTY & ASSET MANAGEM,ORANGEVALE,CA,95662,AURORA BANK FSB,CO,531120,16432,2005,300,2,1,0,2,1,1,0,N,,16436,1440000,0,P I F,0,1440000,1080000,0,1,0.75,0,9000,25436,0
1,8381974003,GLOBAL ONE LENDING LLC,ALHAMBRA,CA,91803,SBA - EDF ENFORCEMENT ACTION,CO,531210,16435,2005,240,535,1,0,535,1,1,0,N,,16539,549000,0,P I F,0,549000,549000,0,1,1,0,7200,23739,0
1,8383334003,BILL FERRELL CO,VAN NUYS,CA,91411,WELLS FARGO BANK NATL ASSOC,SD,532490,16435,2005,82,9,1,1,10,1,1,Y,N,,16467,889001,0,P I F,0,100000,50000,0,0,0.5,0,2460,18927,0
0,8394103003,OMNI RENT-A-CAR INC,BREA,CA,92621,COMPASS BANK,CA,532111,12939,1995,300,20,1,0,0,1,0,N,N,,13087,244836,0,P I F,0,244836,183627,0,1,0.75,0,9000,22087,0
1,8394683002,"OMNI RENT-A-CAR, INC.",BREA,CA,92621,COMPASS BANK,CA,532111,12939,1995,120,15,1,0,0,1,0,N,N,,13087,221164,0,P I F,0,221164,187989,0,0,0.849998191,0,3600,16687,0
1,8398353005,NEIGHBOR VIDEO,SAN PABLO,CA,94804,LOANS FROM OLD CLOSED LENDERS,DC,532230,12940,1995,300,3,1,0,0,1,0,0,N,,12995,156000,0,P I F,0,156000,109200,0,1,0.7,0,9000,21995,0
1,8421214004,VIDEO BOX,DIAMOND BAR,CA,91765,BBCN BANK,CA,532230,16443,2005,8,4,1,4,4,1,1,0,N,18471,16526,100000,0,CHGOFF,13866,100000,50000,0,0,0.5,0,240,16766,1
1,8426504007,HELP-U-SELL DISTINCTIVE HOMES,SAN DIEGO,CA,92120,MUFG UNION BANK NATL ASSOC,CA,531210,16443,2005,84,4,1,0,0,37481,1,Y,N,,16617,20000,0,P I F,0,20000,10000,0,0,0.5,0,2520,19137,0
0,8436424000,"TC APPRAISALS, INC.",LOS ANGELES,CA,90066,"WACHOVIA SBA LENDING, INC.",CA,531320,16446,2005,300,15,1,1,14,1,1,0,N,,16467,639000,0,P I F,0,639000,479250,0,1,0.75,0,9000,25467,0
0,8451404003,"TOWN & COUNTRY HOME LOANS,INC",RAMONA,CA,92065,BANK OF SOUTHERN CALIFORNIA NA,CA,531210,16448,2005,84,5,1,0,0,1,2,0,Y,,16495,100000,0,P I F,0,100000,85000,0,0,0.85,0,2520,19015,0
0,8451514001,ACE CASINO RENTALS,SAN CARLOS,CA,94070,MUFG UNION BANK NATL ASSOC,CA,532292,16448,2005,120,2,1,0,0,1,1,N,N,,16526,253000,0,P I F,0,253000,189750,0,0,0.75,0,3600,20126,0
0,8471983003,CALIFORNIA RENT-A-CAR,SAN DIEGO,CA,92101,FIRST BANK,CA,532111,12967,1995,84,3,1,0,0,1,0,N,Y,,12995,96000,0,P I F,0,96000,86400,0,0,0.9,0,2520,15515,0
1,8502044003,CALCOM REALTY AND OC HOME IMPR,MURRIETA,CA,92563,CALIFORNIA BANK & TRUST,CA,531210,16456,2005,300,2,1,1,3,1,1,0,N,,16556,178000,0,P I F,0,178000,133500,0,1,0.75,0,9000,25556,0
1,8504664005,BOMBORA INVESTMENTS INC,SAN DIEGO,CA,92126,MUFG UNION BANK NATL ASSOC,CA,531210,16457,2005,84,1,2,0,0,1,1,Y,N,,16467,10000,0,P I F,0,10000,5000,1,0,0.5,0,2520,18987,0
0,8505713002,BROADWAY VIDEO,KING CITY,CA,93930,"RABOBANK, NATIONAL ASSOCIATION",CA,532230,12977,1995,84,8,2,0,0,1,0,N,Y,,12995,41404,0,P I F,0,50000,45000,1,0,0.9,0,2520,15515,0
0,8507383003,VIDEO JOY,SAN BERNARDINO,CA,92404,BBCN BANK,CA,532230,12978,1995,300,6,1,0,0,1,0,N,N,,13087,185000,0,P I F,0,185000,138750,0,1,0.75,0,9000,22087,0
1,8509513009,M.A. CIRILLO & ASSOCIATES,SANTA ANA,CA,92701,CDC SMALL BUS. FINAN CORP,CA,531190,12978,1995,240,13,1,9,4,1,0,N,N,,13249,105000,0,P I F,0,105000,105000,0,1,1,0,7200,20449,0
1,8518104002,GLOBAL ONE LENDING LLC,SACRAMENTO,CA,95834,SBA - EDF ENFORCEMENT ACTION,CO,531390,16460,2005,240,220,1,1,220,1,1,0,N,,16966,667000,0,P I F,0,667000,667000,0,1,1,0,7200,24166,0
1,8524464001,CINEMA HEAVEN,LOS ANGELES,CA,90004,HANMI BANK,CA,532230,16461,2005,36,2,1,2,2,1,1,0,N,,16467,50000,0,P I F,0,50000,25000,0,0,0.5,1,1080,17547,0
0,8533373004,RAE CO/CITY CAR RENTAL,GLENDALE,CA,91204,GE CAP. SMALL BUS. FINAN CORP,TX,532111,12988,1995,86,2,2,0,0,1,0,N,Y,,13087,75000,0,P I F,0,75000,67500,1,0,0.9,0,2580,15667,0
0,8535384007,Dominador Calantog,DALY CITY,CA,94014,AURORA BANK FSB,CO,531210,16463,2005,219,2,2,2,0,1,1,0,N,19935,16526,704000,0,CHGOFF,19875,704000,528000,1,0,0.75,0,6570,23096,1
0,8539804010,Reynaldo C Munive,CHINO,CA,91730,CDC SMALL BUS. FINAN CORP,CA,531210,16463,2005,240,5,1,7,0,1,1,0,N,,16812,373000,0,P I F,0,388000,388000,0,1,1,0,7200,24012,0
1,8544284003,SAN DIEGO SHORES REAL ESTATE,SAN DIEGO,CA,92101,CALIFORNIA BANK & TRUST,CA,531210,16464,2005,120,8,1,3,11,1,1,0,N,,16495,218300,0,P I F,0,218300,163725,0,0,0.75,0,3600,20095,0
1,8550924001,MEDICAL REAL ESTATE DEVELOPMEN,MENIFEE,CA,92586,CDC SMALL BUS. FINAN CORP,CA,531390,16467,2005,240,5,1,1,0,1,1,0,N,,16994,388000,0,P I F,0,388000,388000,0,1,1,0,7200,24194,0
0,8561553007,SING YOUNG MUSIC WORLD,ROWLAND HEIGHTS,CA,91748,FAR EAST NATIONAL BANK,CA,532230,12997,1995,84,5,1,0,0,1,0,N,Y,,13087,30000,0,P I F,0,30000,27000,0,0,0.9,0,2520,15607,0
0,8562674006,FOUNDERS MORTGAGE USA,CYPRESS,CA,90630,CDC SMALL BUS. FINAN CORP,CA,531210,16469,2005,240,15,1,5,0,1,1,0,N,,16602,435000,0,P I F,0,435000,435000,0,1,1,0,7200,23802,0
1,8563194006,MARATHON COPIER SERVICE INC,WOODLAND HILLS,CA,91367,GRANDPOINT BANK,CA,532420,16469,2005,84,11,1,0,11,1,1,0,N,,16495,400000,0,P I F,0,400000,300000,0,0,0.75,0,2520,19015,0
